dataset_id,kind,symbol,market,adjust,interval,status,quality_status,row_count,min_value,max_value,listing_date,coverage_status,error_type,error_message,data_path,metadata_path
daily:300433:qfq,equity_daily,300433,A,qfq,,failed,NOT_RUN,0,,,,listing_date_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",,
daily:300433:hfq,equity_daily,300433,A,hfq,,failed,NOT_RUN,0,,,,listing_date_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",,
daily:02180.HK:raw,equity_daily,02180.HK,HK,raw,,failed,NOT_RUN,0,,,,listing_date_unavailable,connection_error,"HTTPSConnectionPool(host='33.push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?secid=116.02180&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2C",,
daily:02180.HK:qfq,equity_daily,02180.HK,HK,qfq,,failed,NOT_RUN,0,,,,listing_date_unavailable,connection_error,"HTTPSConnectionPool(host='33.push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?secid=116.02180&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2C",,
daily:02180.HK:hfq,equity_daily,02180.HK,HK,hfq,,success,FAIL,1314,2019-07-10,2026-08-24,,listing_date_unavailable,,ohlc_logic_error,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=02180.HK/adjust=hfq/data.parquet,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=02180.HK/adjust=hfq/metadata.json
daily:08365.HK:raw,equity_daily,08365.HK,HK,raw,,failed,NOT_RUN,0,,,,listing_date_unavailable,connection_error,"HTTPSConnectionPool(host='33.push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?secid=116.08365&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2C",,
daily:08365.HK:qfq,equity_daily,08365.HK,HK,qfq,,success,PASS,1780,2017-05-26,2026-08-24,,listing_date_unavailable,,,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08365.HK/adjust=qfq/data.parquet,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08365.HK/adjust=qfq/metadata.json
daily:08365.HK:hfq,equity_daily,08365.HK,HK,hfq,,success,PASS,1780,2017-05-26,2026-08-24,,listing_date_unavailable,,,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08365.HK/adjust=hfq/data.parquet,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08365.HK/adjust=hfq/metadata.json
daily:08462.HK:raw,equity_daily,08462.HK,HK,raw,,success,PASS,1800,2017-07-17,2026-08-24,,listing_date_unavailable,,,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08462.HK/adjust=raw/data.parquet,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08462.HK/adjust=raw/metadata.json
daily:08462.HK:qfq,equity_daily,08462.HK,HK,qfq,,success,PASS,1800,2017-07-17,2026-08-24,,listing_date_unavailable,,,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08462.HK/adjust=qfq/data.parquet,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08462.HK/adjust=qfq/metadata.json
daily:08462.HK:hfq,equity_daily,08462.HK,HK,hfq,,success,PASS,1800,2017-07-17,2026-08-24,,listing_date_unavailable,,,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08462.HK/adjust=hfq/data.parquet,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08462.HK/adjust=hfq/metadata.json
daily:02076.HK:raw,equity_daily,02076.HK,HK,raw,,success,FAIL,708,2022-12-22,2026-08-24,,listing_date_unavailable,,ohlc_logic_error,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=02076.HK/adjust=raw/data.parquet,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=02076.HK/adjust=raw/metadata.json
daily:02076.HK:qfq,equity_daily,02076.HK,HK,qfq,,success,FAIL,708,2022-12-22,2026-08-24,,listing_date_unavailable,,ohlc_logic_error,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=02076.HK/adjust=qfq/data.parquet,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=02076.HK/adjust=qfq/metadata.json
daily:02076.HK:hfq,equity_daily,02076.HK,HK,hfq,,success,FAIL,708,2022-12-22,2026-08-24,,listing_date_unavailable,,ohlc_logic_error,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=02076.HK/adjust=hfq/data.parquet,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=02076.HK/adjust=hfq/metadata.json
daily:06100.HK:raw,equity_daily,06100.HK,HK,raw,,success,FAIL,2004,2018-06-29,2026-08-24,,listing_date_unavailable,,ohlc_logic_error,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=06100.HK/adjust=raw/data.parquet,data/raw/stage17/equity_daily/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=06100.HK/adjust=raw/metadata.json
daily:06100.HK:qfq,equity_daily,06100.HK,HK,qfq,,failed,NOT_RUN,0,,,,listing_date_unavailable,connection_error,"HTTPSConnectionPool(host='33.push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?secid=116.06100&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2C",,
daily:06100.HK:hfq,equity_daily,06100.HK,HK,hfq,,failed,NOT_RUN,0,,,,listing_date_unavailable,connection_error,"HTTPSConnectionPool(host='33.push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?secid=116.06100&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2C",,
daily:06919.HK:raw,equity_daily,06919.HK,HK,raw,,failed,NOT_RUN,0,,,,listing_date_unavailable,connection_error,"HTTPSConnectionPool(host='33.push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?secid=116.06919&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2C",,
daily:06919.HK:qfq,equity_daily,06919.HK,HK,qfq,,failed,NOT_RUN,0,,,,listing_date_unavailable,connection_error,"HTTPSConnectionPool(host='33.push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?secid=116.06919&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2C",,
daily:06919.HK:hfq,equity_daily,06919.HK,HK,hfq,,failed,NOT_RUN,0,,,,listing_date_unavailable,connection_error,"HTTPSConnectionPool(host='33.push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?secid=116.06919&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2C",,
daily:09669.HK:raw,equity_daily,09669.HK,HK,raw,,failed,NOT_RUN,0,,,,listing_date_unavailable,connection_error,"HTTPSConnectionPool(host='33.push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?secid=116.09669&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2C",,
daily:09669.HK:qfq,equity_daily,09669.HK,HK,qfq,,failed,NOT_RUN,0,,,,listing_date_unavailable,connection_error,"HTTPSConnectionPool(host='33.push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?secid=116.09669&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2C",,
daily:09669.HK:hfq,equity_daily,09669.HK,HK,hfq,,failed,NOT_RUN,0,,,,listing_date_unavailable,connection_error,"HTTPSConnectionPool(host='33.push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?secid=116.09669&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2C",,
minute:002067:1m,equity_minute,002067,A,,1m,failed,NOT_RUN,0,,,,,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/trends2/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf11%2Cf12%2Cf13&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf5",,
minute:002067:5m,equity_minute,002067,A,,5m,failed,NOT_RUN,0,,,,,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&ut=7eea3edcaed7",,
minute:300274:1m,equity_minute,300274,A,,1m,success,PASS,1114,2026-08-18T09:30:00,2026-08-24T13:29:00,,,,,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=A/symbol=300274/interval=1m/data.parquet,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=A/symbol=300274/interval=1m/metadata.json
minute-derived:300274:3m,equity_minute_derived_report,300274,A,,3m,report_only_derived,PASS,379,2026-08-18T09:30:00,2026-08-24T13:29:00,,derived_from_1m_not_raw,,由1分钟样本按3分钟分桶演示聚合；未写入Raw，不代表上游直接支持,,
minute:300274:5m,equity_minute,300274,A,,5m,failed,NOT_RUN,0,,,,,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&ut=7eea3edcaed7",,
minute:600763:1m,equity_minute,600763,A,,1m,success,PASS,1114,2026-08-18T09:30:00,2026-08-24T13:29:00,,,,,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=A/symbol=600763/interval=1m/data.parquet,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=A/symbol=600763/interval=1m/metadata.json
minute-derived:600763:3m,equity_minute_derived_report,600763,A,,3m,report_only_derived,PASS,379,2026-08-18T09:30:00,2026-08-24T13:29:00,,derived_from_1m_not_raw,,由1分钟样本按3分钟分桶演示聚合；未写入Raw，不代表上游直接支持,,
minute:600763:5m,equity_minute,600763,A,,5m,success,PASS,270,2026-08-17T09:35:00,2026-08-24T13:30:00,,,,,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=A/symbol=600763/interval=5m/data.parquet,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=A/symbol=600763/interval=5m/metadata.json
minute:02180.HK:1m,equity_minute,02180.HK,HK,,1m,success,PASS,1502,2026-08-18T09:30:00,2026-08-24T13:27:00,,,,,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=02180.HK/interval=1m/data.parquet,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=02180.HK/interval=1m/metadata.json
minute-derived:02180.HK:3m,equity_minute_derived_report,02180.HK,HK,,3m,report_only_derived,PASS,509,2026-08-18T09:30:00,2026-08-24T13:27:00,,derived_from_1m_not_raw,,由1分钟样本按3分钟分桶演示聚合；未写入Raw，不代表上游直接支持,,
minute:02180.HK:5m,equity_minute,02180.HK,HK,,5m,success,PASS,366,2026-08-17T09:35:00,2026-08-24T13:30:00,,,,,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=02180.HK/interval=5m/data.parquet,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=02180.HK/interval=5m/metadata.json
minute:08365.HK:1m,equity_minute,08365.HK,HK,,1m,success,PASS,1502,2026-08-18T09:30:00,2026-08-24T13:27:00,,,,,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08365.HK/interval=1m/data.parquet,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08365.HK/interval=1m/metadata.json
minute-derived:08365.HK:3m,equity_minute_derived_report,08365.HK,HK,,3m,report_only_derived,PASS,509,2026-08-18T09:30:00,2026-08-24T13:27:00,,derived_from_1m_not_raw,,由1分钟样本按3分钟分桶演示聚合；未写入Raw，不代表上游直接支持,,
minute:08365.HK:5m,equity_minute,08365.HK,HK,,5m,success,PASS,366,2026-08-17T09:35:00,2026-08-24T13:30:00,,,,,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08365.HK/interval=5m/data.parquet,data/raw/stage17/equity_minute_feasibility/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=HK/symbol=08365.HK/interval=5m/metadata.json
crypto:ETHUSDT:1m,crypto,ETHUSDT,crypto,,1m,success,PASS,128488,2026-05-27T00:00:00+00:00,2026-08-24T05:27:00+00:00,,,,,data/raw/stage17/crypto_ohlcv/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=crypto/symbol=ETHUSDT/interval=1m/data.parquet,data/raw/stage17/crypto_ohlcv/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=crypto/symbol=ETHUSDT/interval=1m/metadata.json
crypto:ETHUSDT:3m,crypto,ETHUSDT,crypto,,3m,success,PASS,42832,2026-05-27T00:00:00+00:00,2026-08-24T05:33:00+00:00,,,,,data/raw/stage17/crypto_ohlcv/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=crypto/symbol=ETHUSDT/interval=3m/data.parquet,data/raw/stage17/crypto_ohlcv/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=crypto/symbol=ETHUSDT/interval=3m/metadata.json
crypto:ETHUSDT:5m,crypto,ETHUSDT,crypto,,5m,success,PASS,25700,2026-05-27T00:00:00+00:00,2026-08-24T05:35:00+00:00,,,,,data/raw/stage17/crypto_ohlcv/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=crypto/symbol=ETHUSDT/interval=5m/data.parquet,data/raw/stage17/crypto_ohlcv/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=crypto/symbol=ETHUSDT/interval=5m/metadata.json
crypto:ETHUSDT:15m,crypto,ETHUSDT,crypto,,15m,success,PASS,8566,2026-05-27T00:00:00+00:00,2026-08-24T05:15:00+00:00,,,,,data/raw/stage17/crypto_ohlcv/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=crypto/symbol=ETHUSDT/interval=15m/data.parquet,data/raw/stage17/crypto_ohlcv/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=crypto/symbol=ETHUSDT/interval=15m/metadata.json
crypto:ETHUSDT:1h,crypto,ETHUSDT,crypto,,1h,success,PASS,75522,2018-01-11T11:00:00+00:00,2026-08-24T04:00:00+00:00,,,,,data/raw/stage17/crypto_ohlcv/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=crypto/symbol=ETHUSDT/interval=1h/data.parquet,data/raw/stage17/crypto_ohlcv/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=crypto/symbol=ETHUSDT/interval=1h/metadata.json
crypto:ETHUSDT:1d,crypto,ETHUSDT,crypto,,1d,success,PASS,3147,2018-01-11T00:00:00+00:00,2026-08-23T00:00:00+00:00,,,,,data/raw/stage17/crypto_ohlcv/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=crypto/symbol=ETHUSDT/interval=1d/data.parquet,data/raw/stage17/crypto_ohlcv/run_id=9a0c3c18-5b7d-4d58-a719-172026082424/market=crypto/symbol=ETHUSDT/interval=1d/metadata.json
