dataset_id,kind,symbol,market,adjust,interval,status,quality_status,row_count,min_value,max_value,listing_date,coverage_status,error_type,error_message,source,interface,attempt_count,selected_source,selection_reason,trigger_reason,blocker_category,selected_provider,selected_interface,provider_attempts,quality_result,coverage_result,requested_response_keys,used_response_keys,response_field_fallback,qfq_hfq_identical,data_path,metadata_path
daily:603799:hfq:attempt:eastmoney,equity_daily_attempt,603799,A,hfq,,failed,NOT_RUN,0,,,2015-01-29,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:603799:hfq,equity_daily,603799,A,hfq,,success,PASS,2777,2015-01-29,2026-08-24,2015-01-29,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=603799/adjust=hfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=603799/adjust=hfq/source=sina/metadata.json
daily:601012:raw:attempt:eastmoney,equity_daily_attempt,601012,A,raw,,failed,NOT_RUN,0,,,2012-04-11,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:601012:raw,equity_daily,601012,A,raw,,success,PASS,3452,2012-04-11,2026-08-24,2012-04-11,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601012/adjust=raw/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601012/adjust=raw/source=sina/metadata.json
daily:601012:qfq:attempt:eastmoney,equity_daily_attempt,601012,A,qfq,,failed,NOT_RUN,0,,,2012-04-11,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:601012:qfq,equity_daily,601012,A,qfq,,success,PASS,3452,2012-04-11,2026-08-24,2012-04-11,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601012/adjust=qfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601012/adjust=qfq/source=sina/metadata.json
daily:601012:hfq:attempt:eastmoney,equity_daily_attempt,601012,A,hfq,,failed,NOT_RUN,0,,,2012-04-11,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:601012:hfq,equity_daily,601012,A,hfq,,success,PASS,3452,2012-04-11,2026-08-24,2012-04-11,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601012/adjust=hfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601012/adjust=hfq/source=sina/metadata.json
daily:600438:raw:attempt:eastmoney,equity_daily_attempt,600438,A,raw,,failed,NOT_RUN,0,,,2004-03-02,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:600438:raw,equity_daily,600438,A,raw,,success,PASS,5252,2004-03-02,2026-08-24,2004-03-02,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600438/adjust=raw/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600438/adjust=raw/source=sina/metadata.json
daily:600438:qfq:attempt:eastmoney,equity_daily_attempt,600438,A,qfq,,failed,NOT_RUN,0,,,2004-03-02,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:600438:qfq,equity_daily,600438,A,qfq,,success,PASS,5252,2004-03-02,2026-08-24,2004-03-02,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600438/adjust=qfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600438/adjust=qfq/source=sina/metadata.json
daily:600438:hfq:attempt:eastmoney,equity_daily_attempt,600438,A,hfq,,failed,NOT_RUN,0,,,2004-03-02,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:600438:hfq,equity_daily,600438,A,hfq,,success,PASS,5252,2004-03-02,2026-08-24,2004-03-02,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600438/adjust=hfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600438/adjust=hfq/source=sina/metadata.json
daily:002361:raw:attempt:eastmoney,equity_daily_attempt,002361,A,raw,,failed,NOT_RUN,0,,,2010-03-03,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:002361:raw,equity_daily,002361,A,raw,,success,PASS,3900,2010-03-03,2026-08-24,2010-03-03,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002361/adjust=raw/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002361/adjust=raw/source=sina/metadata.json
daily:002361:qfq:attempt:eastmoney,equity_daily_attempt,002361,A,qfq,,failed,NOT_RUN,0,,,2010-03-03,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:002361:qfq,equity_daily,002361,A,qfq,,success,PASS,3900,2010-03-03,2026-08-24,2010-03-03,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002361/adjust=qfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002361/adjust=qfq/source=sina/metadata.json
daily:002361:hfq:attempt:eastmoney,equity_daily_attempt,002361,A,hfq,,failed,NOT_RUN,0,,,2010-03-03,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:002361:hfq,equity_daily,002361,A,hfq,,success,PASS,3900,2010-03-03,2026-08-24,2010-03-03,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002361/adjust=hfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002361/adjust=hfq/source=sina/metadata.json
daily:601500:raw:attempt:eastmoney,equity_daily_attempt,601500,A,raw,,failed,NOT_RUN,0,,,2016-09-19,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:601500:raw,equity_daily,601500,A,raw,,success,PASS,2404,2016-09-19,2026-08-24,2016-09-19,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601500/adjust=raw/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601500/adjust=raw/source=sina/metadata.json
daily:601500:qfq:attempt:eastmoney,equity_daily_attempt,601500,A,qfq,,failed,NOT_RUN,0,,,2016-09-19,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:601500:qfq,equity_daily,601500,A,qfq,,success,PASS,2404,2016-09-19,2026-08-24,2016-09-19,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601500/adjust=qfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601500/adjust=qfq/source=sina/metadata.json
daily:601500:hfq:attempt:eastmoney,equity_daily_attempt,601500,A,hfq,,failed,NOT_RUN,0,,,2016-09-19,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:601500:hfq,equity_daily,601500,A,hfq,,success,PASS,2404,2016-09-19,2026-08-24,2016-09-19,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601500/adjust=hfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601500/adjust=hfq/source=sina/metadata.json
daily:600231:raw:attempt:eastmoney,equity_daily_attempt,600231,A,raw,,failed,NOT_RUN,0,,,2000-05-11,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:600231:raw,equity_daily,600231,A,raw,,success,PASS,6241,2000-05-11,2026-08-24,2000-05-11,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600231/adjust=raw/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600231/adjust=raw/source=sina/metadata.json
daily:600231:qfq:attempt:eastmoney,equity_daily_attempt,600231,A,qfq,,failed,NOT_RUN,0,,,2000-05-11,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:600231:qfq,equity_daily,600231,A,qfq,,success,PASS,6241,2000-05-11,2026-08-24,2000-05-11,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600231/adjust=qfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600231/adjust=qfq/source=sina/metadata.json
daily:600231:hfq:attempt:eastmoney,equity_daily_attempt,600231,A,hfq,,failed,NOT_RUN,0,,,2000-05-11,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:600231:hfq,equity_daily,600231,A,hfq,,success,PASS,6241,2000-05-11,2026-08-24,2000-05-11,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600231/adjust=hfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600231/adjust=hfq/source=sina/metadata.json
daily:300274:raw:attempt:eastmoney,equity_daily_attempt,300274,A,raw,,failed,NOT_RUN,0,,,2011-11-02,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:300274:raw,equity_daily,300274,A,raw,,success,PASS,3570,2011-11-02,2026-08-24,2011-11-02,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=300274/adjust=raw/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=300274/adjust=raw/source=sina/metadata.json
daily:300274:qfq:attempt:eastmoney,equity_daily_attempt,300274,A,qfq,,failed,NOT_RUN,0,,,2011-11-02,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:300274:qfq,equity_daily,300274,A,qfq,,success,PASS,3570,2011-11-02,2026-08-24,2011-11-02,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=300274/adjust=qfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=300274/adjust=qfq/source=sina/metadata.json
daily:300274:hfq:attempt:eastmoney,equity_daily_attempt,300274,A,hfq,,failed,NOT_RUN,0,,,2011-11-02,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:300274:hfq,equity_daily,300274,A,hfq,,success,PASS,3570,2011-11-02,2026-08-24,2011-11-02,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=300274/adjust=hfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=300274/adjust=hfq/source=sina/metadata.json
daily:601636:raw:attempt:eastmoney,equity_daily_attempt,601636,A,raw,,failed,NOT_RUN,0,,,2011-08-12,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:601636:raw,equity_daily,601636,A,raw,,success,PASS,3637,2011-08-12,2026-08-24,2011-08-12,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601636/adjust=raw/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601636/adjust=raw/source=sina/metadata.json
daily:601636:qfq:attempt:eastmoney,equity_daily_attempt,601636,A,qfq,,failed,NOT_RUN,0,,,2011-08-12,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:601636:qfq,equity_daily,601636,A,qfq,,success,PASS,3637,2011-08-12,2026-08-24,2011-08-12,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601636/adjust=qfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601636/adjust=qfq/source=sina/metadata.json
daily:601636:hfq:attempt:eastmoney,equity_daily_attempt,601636,A,hfq,,failed,NOT_RUN,0,,,2011-08-12,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:601636:hfq,equity_daily,601636,A,hfq,,success,PASS,3637,2011-08-12,2026-08-24,2011-08-12,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601636/adjust=hfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601636/adjust=hfq/source=sina/metadata.json
daily:002129:raw:attempt:eastmoney,equity_daily_attempt,002129,A,raw,,failed,NOT_RUN,0,,,2007-04-20,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:002129:raw,equity_daily,002129,A,raw,,success,PASS,4155,2007-04-20,2026-08-24,2007-04-20,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002129/adjust=raw/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002129/adjust=raw/source=sina/metadata.json
daily:002129:qfq:attempt:eastmoney,equity_daily_attempt,002129,A,qfq,,failed,NOT_RUN,0,,,2007-04-20,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
