market,category,source_field,canonical_name,mapping_status,configured_unit
HK,income_statement,004010001,provider_field_55ee950c83f096f2,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004010002,provider_field_0683df6c248413e6,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004010003,provider_field_f325f40a47b0b1b3,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004010004,provider_field_ae0f78f829bb7f1b,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004010005,provider_field_ce10dfcabe70be7a,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004010008,provider_field_466ec86a3034b262,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004010009,provider_field_1b59fa8643c3024c,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004010010,provider_field_ae20add7bb8c6b8f,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004010012,provider_field_5299eff1de896b2a,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004010999,provider_field_f8ca197db3b85111,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004011200,provider_field_5d7d6408094087ba,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004011201,provider_field_c16f6f78b4314944,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004011202,provider_field_b1352d6dd9bc4079,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004011203,provider_field_b15c81d71baac448,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004011997,provider_field_80f584f0ec08c60c,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004011999,provider_field_9d73e16030af1bfe,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004012001,provider_field_3d4f9b9348a2c2f2,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004012002,provider_field_7184b3cee58bd87d,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004012003,provider_field_46c886264d4a1c7f,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004012999,net_profit,CORE_MAPPED,currency
HK,income_statement,004025001,provider_field_3cd4d1190bdec6fb,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004025002,parent_net_profit,CORE_MAPPED,currency
HK,income_statement,004025003,provider_field_cac21959c5c56687,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004027002,provider_field_9761ad7f3cd1cff9,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004027003,provider_field_552aa92a2bf8299a,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004030997,provider_field_706ef37a2075bfc1,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004030999,provider_field_005fe051c4180ab1,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004039999,provider_field_fb6620b30ce6929d,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004040001,provider_field_43cfa9eb9cc75688,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004040002,provider_field_1acab756cd565f73,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004099999,provider_field_8c677566f3248f5d,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,净利润,provider_field_4600cd74518fd1cd,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,净利润滚动环比增长(%),provider_field_3850900d0f1692fc,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,基本每股收益(元),provider_field_dfbf09f52b7363d0,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,已发行股本(股),provider_field_93758ed3458b7b37,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,已发行股本-H股(股),provider_field_743262c1912984e1,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,市净率,pb,CORE_MAPPED,ratio
HK,valuation_snapshot,市盈率,pe,CORE_MAPPED,ratio
HK,valuation_snapshot,总市值(港元),total_market_cap,CORE_MAPPED,currency
HK,valuation_snapshot,总资产回报率(%),provider_field_4a9c49a863498575,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,每手股,provider_field_5ebfc443b2f94d54,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,每股净资产(元),provider_field_fed4851e0e81a800,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,每股经营现金流(元),provider_field_73eb471a9d84c96c,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,每股股息TTM(港元),provider_field_fb321c84f29a7015,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,法定股本(股),provider_field_ebe12874a1d2a746,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,派息比率(%),provider_field_af709b290ad17cee,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,港股市值(港元),floating_market_cap,CORE_MAPPED,currency
HK,valuation_snapshot,股东权益回报率(%),provider_field_1cd0864d9b707bdb,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,股息率TTM(%),provider_field_57dfa19b34b62f20,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,营业总收入,provider_field_1db9c60d567644ca,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,营业总收入滚动环比增长(%),provider_field_9a8912dafeae814c,PASSTHROUGH_STANDARDIZED,inferred
HK,valuation_snapshot,销售净利率(%),provider_field_0c201314774442ab,PASSTHROUGH_STANDARDIZED,inferred
